	gene	group	pval
587	AEN	AECOPD	0.0016502324570655258
588	AEN	StableCOPD	0.07899301820643512
589	AES	AECOPD	0.24661453181002724
590	AES	StableCOPD	0.37178146539195134
591	AFAP1	AECOPD	0.8177844780694237
592	AFAP1	StableCOPD	0.8355443821182222
593	AFAP1L2	AECOPD	0.0020462666305598454
594	AFAP1L2	StableCOPD	0.29204861229817236
595	AFF1	AECOPD	3.5132896453515805e-05
596	AFF1	StableCOPD	0.019808988944166273
597	AFF2	AECOPD	0.49637703733060956
598	AFF2	StableCOPD	0.7096391765726701
599	AFF3	AECOPD	0.9561274838352445
600	AFF3	StableCOPD	0.5052714508223314
601	AFF4	AECOPD	0.675881764332472
602	AFF4	StableCOPD	0.6840347173323931
603	AFG3L1P	AECOPD	0.21555882273900728
604	AFG3L1P	StableCOPD	0.735614274128426
605	AFG3L2	AECOPD	0.3249846487261192
606	AFG3L2	StableCOPD	0.07857655944014152
607	AFMID	AECOPD	0.3794618453296227
608	AFMID	StableCOPD	0.37926905625888097
609	AFTPH	AECOPD	0.3379564237623369
610	AFTPH	StableCOPD	0.5880116676689999
611	AGA	AECOPD	0.8775484265033782
612	AGA	StableCOPD	0.7533250670456473
613	AGAP1	AECOPD	0.04449700913604171
614	AGAP1	StableCOPD	0.42831543692010166
615	AGAP2	AECOPD	0.004395016775684546
616	AGAP2	StableCOPD	0.46322771770184556
617	AGAP2-AS1	AECOPD	0.5453880044904784
618	AGAP2-AS1	StableCOPD	0.3421202920158749
619	AGAP3	AECOPD	0.0011245085361988316
620	AGAP3	StableCOPD	0.006320696762965761
621	AGAP4	AECOPD	0.8700706365693474
622	AGAP4	StableCOPD	0.504034977698087
623	AGAP5	AECOPD	0.5550544038821428
624	AGAP5	StableCOPD	0.7559504995000194
625	AGAP6	AECOPD	0.23891688676550793
626	AGAP6	StableCOPD	0.6711967381533611
627	AGAP7P	AECOPD	0.976818001951691
628	AGAP7P	StableCOPD	0.8825645515044788
629	AGAP9	AECOPD	0.7633599770457703
630	AGAP9	StableCOPD	0.9653346493324342
631	AGBL2	AECOPD	0.07706149995682932
632	AGBL2	StableCOPD	0.18971685380372338
633	AGBL5	AECOPD	0.09061850621731593
634	AGBL5	StableCOPD	0.21087255322016718
635	AGBL5-AS1	StableCOPD	0.9303752395394023
636	AGER	AECOPD	0.8137700149916857
637	AGER	StableCOPD	0.9620924599916105
638	AGFG1	AECOPD	0.11972777236197074
639	AGFG1	StableCOPD	0.38848238468632246
640	AGFG2	AECOPD	0.039333740262936234
641	AGFG2	StableCOPD	0.992855267764285
642	AGGF1	AECOPD	0.8071680662480157
643	AGGF1	StableCOPD	0.7513736193037471
644	AGK	AECOPD	0.1546260995213432
645	AGK	StableCOPD	0.028963743583226398
646	AGL	AECOPD	0.06194205013258991
647	AGL	StableCOPD	0.028905074280303755
648	AGMAT	AECOPD	0.554425330434492
649	AGMAT	StableCOPD	0.9063754973318534
650	AGO1	AECOPD	0.0001456179388842349
651	AGO1	StableCOPD	0.027896992950629418
652	AGO2	AECOPD	0.05836362436374598
653	AGO2	StableCOPD	0.9620210074463296
654	AGO3	AECOPD	0.32401190721097184
655	AGO3	StableCOPD	0.3869031974166154
656	AGO4	AECOPD	5.670913830746471e-05
657	AGO4	StableCOPD	0.032681762485108234
658	AGPAT1	AECOPD	0.3137713029642699
659	AGPAT1	StableCOPD	0.3449980560351179
660	AGPAT2	AECOPD	0.002026258553089244
661	AGPAT2	StableCOPD	0.05615188823134387
662	AGPAT3	AECOPD	0.00017399509235149768
663	AGPAT3	StableCOPD	0.03757115555768442
664	AGPAT4	AECOPD	0.004961703624927871
665	AGPAT4	StableCOPD	0.7877562024226927
666	AGPAT4-IT1	AECOPD	0.017486512022037437
667	AGPAT4-IT1	StableCOPD	0.7222758368025557
668	AGPAT5	AECOPD	0.24764353747409407
669	AGPAT5	StableCOPD	0.13534150982981397
670	AGPS	AECOPD	0.24091899408555484
671	AGPS	StableCOPD	0.9915073183258682
672	AGRN	AECOPD	0.00476305542607891
673	AGRN	StableCOPD	0.4941569439297707
674	AGRP	StableCOPD	0.8338401218651208
675	AGTPBP1	AECOPD	0.059442277397730114
676	AGTPBP1	StableCOPD	0.06522356818482955
677	AGTRAP	AECOPD	0.0026775552113186274
678	AGTRAP	StableCOPD	0.04321266963236381
679	AHCTF1	AECOPD	0.26389596989891173
680	AHCTF1	StableCOPD	0.5466011660355072
681	AHCY	AECOPD	0.09596694668092509
682	AHCY	StableCOPD	0.07275695121284742
683	AHCYL1	AECOPD	0.00454482600008288
684	AHCYL1	StableCOPD	0.23161677047636064
685	AHCYL2	AECOPD	0.01812829410454353
686	AHCYL2	StableCOPD	0.012477433724737641
687	AHDC1	AECOPD	0.0002641321169974953
688	AHDC1	StableCOPD	0.02624750005201726
689	AHI1	AECOPD	0.5399269110317672
690	AHI1	StableCOPD	0.8223325867670729
691	AHNAK	AECOPD	0.0813920829681335
692	AHNAK	StableCOPD	0.49952260108693014
693	AHR	AECOPD	0.289215209688214
694	AHR	StableCOPD	0.5144558633147143
695	AHRR	AECOPD	0.726925697372031
696	AHRR	StableCOPD	0.7548064773864731
697	AHSA1	AECOPD	0.19077327643509234
698	AHSA1	StableCOPD	0.8298182369136389
699	AHSA2	AECOPD	0.23875799759604244
700	AHSA2	StableCOPD	0.17482626514414945
701	AHSP	AECOPD	0.7576835894673319
702	AHSP	StableCOPD	0.7695682731145835
703	AICDA	AECOPD	0.0595192721785065
704	AIDA	AECOPD	0.1382151982413351
705	AIDA	StableCOPD	0.04127530553340886
706	AIF1	AECOPD	0.006200846233164747
707	AIF1	StableCOPD	0.09076607666795522
708	AIFM1	AECOPD	0.011843397714909942
709	AIFM1	StableCOPD	0.8233124064182217
710	AIFM2	AECOPD	0.13966783055563536
711	AIFM2	StableCOPD	0.0411526590817084
712	AIFM3	AECOPD	0.0009226623120027755
713	AIFM3	StableCOPD	0.21690891041338933
714	AIG1	AECOPD	0.9466275722068463
715	AIG1	StableCOPD	0.9900242348543541
716	AIM1	AECOPD	0.07145736967822436
717	AIM1	StableCOPD	0.0009621163976776259
718	AIM1L	AECOPD	0.7851851389224902
719	AIM1L	StableCOPD	0.21548476529008165
720	AIM2	AECOPD	0.6562025382449906
721	AIM2	StableCOPD	0.31674192359881215
722	AIMP1	AECOPD	0.057153264820259064
723	AIMP1	StableCOPD	0.8885362481946437
724	AIMP2	AECOPD	0.9204584427966251
725	AIMP2	StableCOPD	0.39183465822047414
726	AIP	AECOPD	0.11712529977995523
727	AIP	StableCOPD	0.4294861249765459
728	AIRE	AECOPD	0.834739638208162
729	AIRE	StableCOPD	0.08574325724419019
730	AJAP1	StableCOPD	0.23534215460334762
731	AJUBA	AECOPD	0.1168691887114095
732	AJUBA	StableCOPD	0.9112149659585489
733	AK1	AECOPD	0.0425391066622256
734	AK1	StableCOPD	0.6553570031260347
735	AK2	AECOPD	0.00014975104640457815
736	AK2	StableCOPD	0.005533174108462546
737	AK3	AECOPD	0.122967319507443
738	AK3	StableCOPD	0.005855768025233354
739	AK4	AECOPD	0.003701248702794313
740	AK4	StableCOPD	0.02537721936819337
741	AK5	AECOPD	0.7110323452857488
742	AK5	StableCOPD	0.8254884874323415
743	AK6	AECOPD	0.37390662633175176
744	AK6	StableCOPD	0.19608020852275454
745	AK8	AECOPD	0.9171973001469989
746	AK8	StableCOPD	0.4995689543221985
747	AK9	AECOPD	0.7031511050589033
748	AK9	StableCOPD	0.0841448298801799
749	AKAP1	AECOPD	0.7735815043488752
750	AKAP1	StableCOPD	0.3930336392030591
751	AKAP10	AECOPD	0.005305850174404103
752	AKAP10	StableCOPD	0.06799319861674391
753	AKAP11	AECOPD	0.7992273977676213
754	AKAP11	StableCOPD	0.6972879162442764
755	AKAP12	AECOPD	0.043127748816847555
756	AKAP12	StableCOPD	0.21288535052296487
757	AKAP13	AECOPD	0.0002586550013584654
758	AKAP13	StableCOPD	0.04493143231644747
759	AKAP17A	AECOPD	0.1267767779060439
760	AKAP17A	StableCOPD	0.4262366646089609
761	AKAP2	AECOPD	0.001902779865713966
762	AKAP2	StableCOPD	0.6506758827703264
763	AKAP3	AECOPD	0.6596269019942638
764	AKAP3	StableCOPD	0.19745423748570679
765	AKAP5	AECOPD	0.02795939995097263
766	AKAP5	StableCOPD	0.004914662253596935
767	AKAP6	AECOPD	0.8055063261975259
768	AKAP6	StableCOPD	0.8221017822707284
769	AKAP7	AECOPD	0.37570051055361076
770	AKAP7	StableCOPD	0.5339633734429126
771	AKAP8	AECOPD	0.4483711063019912
772	AKAP8	StableCOPD	0.043695554254158164
773	AKAP8L	AECOPD	0.0211965048913223
774	AKAP8L	StableCOPD	0.9291191020862128
775	AKAP9	AECOPD	0.5032671415245034
776	AKAP9	StableCOPD	0.5730585643855816
777	AKIP1	AECOPD	0.7746699451165173
778	AKIP1	StableCOPD	0.039942067461364195
779	AKIRIN1	AECOPD	0.46340263905845025
780	AKIRIN1	StableCOPD	0.4954968333091133
781	AKIRIN2	AECOPD	0.5433955632242673
782	AKIRIN2	StableCOPD	0.21333759962783394
783	AKNA	AECOPD	0.0038118684054215812
784	AKNA	StableCOPD	0.5121920802322162
785	AKR1A1	AECOPD	0.001590534374064978
786	AKR1A1	StableCOPD	0.002535242714072905
787	AKR1B1	AECOPD	0.3680882316477301
788	AKR1B1	StableCOPD	0.673424420071076
789	AKR1C1	AECOPD	0.850442643253132
790	AKR1C1	StableCOPD	0.7121422915233109
791	AKR1C3	AECOPD	0.051241786609039885
792	AKR1C3	StableCOPD	0.0264522857825521
793	AKR1E2	AECOPD	0.24968788813576626
794	AKR1E2	StableCOPD	0.07521067796360015
795	AKR7A2	AECOPD	0.13160602600033067
796	AKR7A2	StableCOPD	0.03126083395406509
797	AKR7A2P1	StableCOPD	0.08823813344454834
798	AKR7A3	AECOPD	0.8429955129536119
799	AKR7A3	StableCOPD	0.9745518084905018
800	AKR7L	AECOPD	0.07994309388360854
801	AKR7L	StableCOPD	0.9126784686751286
802	AKT1	AECOPD	0.3374527947273228
803	AKT1	StableCOPD	0.31462840769750877
804	AKT1S1	AECOPD	0.19089112360157645
805	AKT1S1	StableCOPD	0.00035824278020168965
806	AKT2	AECOPD	0.4109035605499992
807	AKT2	StableCOPD	0.857781697584731
808	AKT3	AECOPD	0.1976644848920739
809	AKT3	StableCOPD	0.3168967730678761
810	AKTIP	AECOPD	0.3638572180324724
811	AKTIP	StableCOPD	0.850683262926223
812	ALAD	AECOPD	0.006536659290501734
813	ALAD	StableCOPD	0.0015731970691628128
814	ALAS1	AECOPD	0.0035217202678692328
815	ALAS1	StableCOPD	0.44542050431709823
816	ALAS2	AECOPD	0.7410408269787918
817	ALAS2	StableCOPD	0.7490365893764965
818	ALCAM	AECOPD	0.0003591148735195837
819	ALCAM	StableCOPD	0.3024946758558156
820	ALDH16A1	AECOPD	0.13856523527883735
821	ALDH16A1	StableCOPD	0.3028952625416872
822	ALDH18A1	AECOPD	0.06897527437334094
823	ALDH18A1	StableCOPD	0.15032990013954495
824	ALDH1A1	AECOPD	6.666747544958884e-05
825	ALDH1A1	StableCOPD	0.006953419922231974
826	ALDH1B1	AECOPD	0.30223906056133243
827	ALDH1B1	StableCOPD	0.1919813408543759
828	ALDH1L2	AECOPD	0.8620538679610947
829	ALDH1L2	StableCOPD	0.22296698232754764
830	ALDH2	AECOPD	0.024491496970941995
831	ALDH2	StableCOPD	0.05393764308524451
832	ALDH3A2	AECOPD	0.14292984212811355
833	ALDH3A2	StableCOPD	0.0445569846252345
834	ALDH3B1	AECOPD	0.01360744804468561
835	ALDH3B1	StableCOPD	0.1982965998713826
836	ALDH4A1	AECOPD	0.7793144506017317
837	ALDH4A1	StableCOPD	0.8691668640839334
838	ALDH5A1	AECOPD	0.006337021974848311
839	ALDH5A1	StableCOPD	0.09720244135855971
840	ALDH6A1	AECOPD	0.8757358482733231
841	ALDH6A1	StableCOPD	0.7318282626259855
842	ALDH7A1	AECOPD	0.9489571613568125
843	ALDH7A1	StableCOPD	0.8620364967416727
844	ALDH8A1	AECOPD	0.7585127233078228
845	ALDH8A1	StableCOPD	0.2591096216668035
846	ALDH9A1	AECOPD	0.7327252355594293
847	ALDH9A1	StableCOPD	0.37244246976823037
848	ALDOA	AECOPD	0.0014169234378054174
849	ALDOA	StableCOPD	0.014499655673038903
850	ALDOC	AECOPD	0.4069717881468645
851	ALDOC	StableCOPD	0.32252336271767823
852	ALG1	AECOPD	0.43911136483585445
853	ALG1	StableCOPD	0.9540517165671644
854	ALG10	AECOPD	0.6717827621448603
855	ALG10	StableCOPD	0.06030290162980312
856	ALG10B	AECOPD	0.06395232159592945
857	ALG10B	StableCOPD	0.3679052944529023
858	ALG11	AECOPD	0.5474133598867361
859	ALG11	StableCOPD	0.956795036233294
860	ALG12	AECOPD	0.001503241920792986
861	ALG12	StableCOPD	0.26917199343866394
862	ALG13	AECOPD	0.6870371542644098
863	ALG13	StableCOPD	0.9159252636605897
864	ALG14	AECOPD	0.8083201885476502
865	ALG14	StableCOPD	0.22569291385206258
866	ALG1L	AECOPD	0.29841092720930507
867	ALG1L	StableCOPD	0.1741146246132581
868	ALG1L9P	AECOPD	0.29027952428865833
869	ALG1L9P	StableCOPD	0.669347167259751
870	ALG2	AECOPD	0.3554827390264347
871	ALG2	StableCOPD	0.0054645386907451465
872	ALG3	AECOPD	0.016750735857665955
873	ALG3	StableCOPD	0.005105907647028118
874	ALG5	AECOPD	0.8431239397527079
875	ALG5	StableCOPD	0.9491240309731972
876	ALG6	AECOPD	0.9698401694350619
877	ALG6	StableCOPD	0.7874996369864932
878	ALG8	AECOPD	0.08516372047535337
879	ALG8	StableCOPD	0.9018094903257535
880	ALG9	AECOPD	0.9349131990255571
881	ALG9	StableCOPD	0.8521836221090378
882	ALKBH1	AECOPD	0.8920880733025541
883	ALKBH1	StableCOPD	0.7256273549621557
884	ALKBH2	AECOPD	0.8003638107983135
885	ALKBH2	StableCOPD	0.6258034609502123
886	ALKBH3	AECOPD	0.22220150277471762
887	ALKBH3	StableCOPD	0.09501555866400335
888	ALKBH4	AECOPD	0.31208996446280046
889	ALKBH4	StableCOPD	0.47573603797126507
890	ALKBH5	AECOPD	0.8323934970797929
891	ALKBH5	StableCOPD	0.2456503252749862
892	ALKBH6	AECOPD	0.02204241387011885
893	ALKBH6	StableCOPD	0.4788037813959465
894	ALKBH7	AECOPD	0.24170460065128918
895	ALKBH7	StableCOPD	0.021672306968603117
896	ALKBH8	AECOPD	0.544426595206704
897	ALKBH8	StableCOPD	0.0039666905203037395
898	ALMS1	AECOPD	0.18740957419791404
899	ALMS1	StableCOPD	0.745325756924293
900	ALMS1-IT1	AECOPD	0.8217027172588609
901	ALMS1-IT1	StableCOPD	0.4707756864844663
902	ALMS1P	AECOPD	0.7533801668023514
903	ALMS1P	StableCOPD	0.32198957372321624
904	ALOX12	AECOPD	0.06238296926549125
905	ALOX12	StableCOPD	0.27169405460224727
906	ALOX12-AS1	AECOPD	0.9022970344465595
907	ALOX12-AS1	StableCOPD	0.7876631493881283
908	ALOX12P2	AECOPD	0.24345153108619888
909	ALOX12P2	StableCOPD	0.1610713636146508
910	ALOX15B	AECOPD	0.005451380310446008
911	ALOX15B	StableCOPD	0.024142941492943715
912	ALOX15P1	AECOPD	0.599524248879817
913	ALOX15P1	StableCOPD	0.4866994595022677
914	ALOX5	AECOPD	0.005938656059872316
915	ALOX5	StableCOPD	0.13070602702398426
916	ALOX5AP	AECOPD	0.47393968416896715
917	ALOX5AP	StableCOPD	0.13329799116038055
918	ALPK1	AECOPD	0.00247390839282291
919	ALPK1	StableCOPD	0.28904423996514084
920	ALPK2	AECOPD	0.32059141508684497
921	ALPK2	StableCOPD	0.6277594923015157
922	ALPL	AECOPD	0.46012719966549565
923	ALPL	StableCOPD	0.7163883177806932
924	ALS2	AECOPD	0.13437873608359374
925	ALS2	StableCOPD	0.7607149648390784
926	ALS2CL	AECOPD	0.005665509549917291
927	ALS2CL	StableCOPD	0.27670101723394425
928	ALS2CR12	AECOPD	0.09507024676400155
929	ALS2CR12	StableCOPD	0.38847601324666736
930	ALX3	AECOPD	0.45007198397922055
931	ALX3	StableCOPD	0.1609272554050435
932	ALYREF	AECOPD	0.007969014931904717
933	ALYREF	StableCOPD	0.008242855983428443
934	AMACR	AECOPD	0.2172620569719359
935	AMACR	StableCOPD	0.07380812965966577
936	AMBRA1	AECOPD	0.48894553365041393
937	AMBRA1	StableCOPD	0.3290247446620521
938	AMD1	AECOPD	0.6098610502253075
939	AMD1	StableCOPD	0.5702915537465563
940	AMDHD1	AECOPD	0.8679588260109561
941	AMDHD1	StableCOPD	0.9241078431165697
942	AMDHD2	AECOPD	0.4619842455580747
943	AMDHD2	StableCOPD	0.9432557091324292
944	AMER1	AECOPD	0.0912033942037982
945	AMER1	StableCOPD	0.21599375760336825
946	AMFR	AECOPD	0.20096498854965728
947	AMFR	StableCOPD	0.02418323412961665
948	AMH	AECOPD	0.29579842718527016
949	AMH	StableCOPD	0.23184887498038986
950	AMICA1	AECOPD	0.001875191329897219
951	AMICA1	StableCOPD	0.012476294219581407
952	AMIGO1	AECOPD	0.04539430604980088
953	AMIGO1	StableCOPD	0.6227261262217485
954	AMIGO2	AECOPD	0.5928641739518337
955	AMIGO2	StableCOPD	0.8815275942275471
956	AMIGO3	AECOPD	0.007434130508020886
957	AMIGO3	StableCOPD	0.4579342887452189
958	AMMECR1	AECOPD	0.729531622917793
959	AMMECR1	StableCOPD	0.7383230787923953
960	AMMECR1L	AECOPD	0.7887042352145731
961	AMMECR1L	StableCOPD	0.3416003621171917
962	AMN	AECOPD	0.6289878286602699
963	AMN	StableCOPD	0.8476694122485294
964	AMN1	AECOPD	0.8366355022962739
965	AMN1	StableCOPD	0.5318324252445654
966	AMOT	AECOPD	0.036131060028390394
967	AMOT	StableCOPD	0.4356078187686897
968	AMOTL1	AECOPD	0.7706296009116065
969	AMOTL1	StableCOPD	0.11619255185982902
970	AMPD2	AECOPD	0.005055560933683978
971	AMPD2	StableCOPD	0.008619993481254085
972	AMPD3	AECOPD	0.0026774813179615276
973	AMPD3	StableCOPD	0.003977864950213017
974	AMPH	AECOPD	0.010222378186625636
975	AMPH	StableCOPD	0.01407915269574711
976	AMT	AECOPD	0.03985971955698886
977	AMT	StableCOPD	0.9494079775290016
978	AMY1A	AECOPD	0.5850881724222611
979	AMY1A	StableCOPD	0.9572911382431306
980	AMY2B	AECOPD	0.2897601826253243
981	AMY2B	StableCOPD	0.5742704151391052
982	AMZ1	StableCOPD	0.7315702512785429
983	AMZ2	AECOPD	0.07086481263375921
984	AMZ2	StableCOPD	0.7398364324316149
985	AMZ2P1	AECOPD	0.5270678356607172
986	AMZ2P1	StableCOPD	0.3402340032101119
987	ANAPC1	AECOPD	0.13476125555366092
988	ANAPC1	StableCOPD	0.7992291088422754
989	ANAPC10	AECOPD	0.8923868485419049
990	ANAPC10	StableCOPD	0.8704238527722266
991	ANAPC11	AECOPD	5.7345967350519444e-05
992	ANAPC11	StableCOPD	0.07528775635108054
993	ANAPC13	AECOPD	0.12131797767185004
994	ANAPC13	StableCOPD	0.7235487461283788
995	ANAPC15	AECOPD	0.004713516926732608
996	ANAPC15	StableCOPD	0.0005225115262863511
997	ANAPC16	AECOPD	0.009254102398119968
998	ANAPC16	StableCOPD	0.0038432532196783775
999	ANAPC1P1	AECOPD	0.2903406525047034
1000	ANAPC1P1	StableCOPD	0.4496543941027228
1001	ANAPC2	AECOPD	0.5715144765367444
1002	ANAPC2	StableCOPD	0.7649912241781875
1003	ANAPC4	AECOPD	0.7937800905704979
1004	ANAPC4	StableCOPD	0.6554022737205621
1005	ANAPC5	AECOPD	0.03868177267967543
1006	ANAPC5	StableCOPD	0.1386115288930868
1007	ANAPC7	AECOPD	0.8885406024871475
1008	ANAPC7	StableCOPD	0.5891888375294797
1009	ANG	AECOPD	0.025254204497267563
1010	ANG	StableCOPD	0.3740043579936121
1011	ANGEL1	AECOPD	0.3213167677729325
1012	ANGEL1	StableCOPD	0.8426914810985666
1013	ANGEL2	AECOPD	0.797789586985067
1014	ANGEL2	StableCOPD	0.008735856280169707
1015	ANGPT1	AECOPD	0.7474134244541829
1016	ANGPT1	StableCOPD	0.6449180203076306
1017	ANGPTL6	AECOPD	0.10857805365938988
1018	ANGPTL6	StableCOPD	0.010041079940431796
1019	ANK1	AECOPD	0.6002155749735076
1020	ANK1	StableCOPD	0.40937863466702706
1021	ANK3	AECOPD	0.5643998709178741
1022	ANK3	StableCOPD	0.8430632372658586
1023	ANKAR	AECOPD	0.29418550604144844
1024	ANKAR	StableCOPD	0.13893141389233765
1025	ANKDD1A	AECOPD	0.7888016332037054
1026	ANKDD1A	StableCOPD	0.9886332451699382
1027	ANKDD1B	AECOPD	0.297192034343428
1028	ANKDD1B	StableCOPD	0.05717800607577039
1029	ANKEF1	AECOPD	0.460371834113233
1030	ANKEF1	StableCOPD	0.6126009221621518
1031	ANKFY1	AECOPD	0.5689200324311516
1032	ANKFY1	StableCOPD	0.3408918379306074
1033	ANKH	AECOPD	0.276425053393629
1034	ANKH	StableCOPD	0.6762790689567364
1035	ANKHD1	AECOPD	0.1310703796918038
1036	ANKHD1	StableCOPD	0.713951813161564
1037	ANKHD1-EIF4EBP3	AECOPD	0.17075700440608432
1038	ANKHD1-EIF4EBP3	StableCOPD	0.71714151288474
1039	ANKIB1	AECOPD	0.4233712112697747
1040	ANKIB1	StableCOPD	0.01859438854857709
1041	ANKK1	AECOPD	0.033852371297126815
1042	ANKK1	StableCOPD	0.8726642576765534
1043	ANKLE1	AECOPD	0.10649583685857111
1044	ANKLE1	StableCOPD	0.8199123241690524
1045	ANKLE2	AECOPD	0.10624203850603298
1046	ANKLE2	StableCOPD	0.8318277673236327
1047	ANKMY1	AECOPD	0.4558576548973522
1048	ANKMY1	StableCOPD	0.6772288125165433
1049	ANKMY2	AECOPD	0.2551056953314885
1050	ANKMY2	StableCOPD	0.1819763908866554
1051	ANKRA2	AECOPD	0.7900555978349345
1052	ANKRA2	StableCOPD	0.7374289176248743
1053	ANKRD10	AECOPD	0.07777796945675741
1054	ANKRD10	StableCOPD	0.2975488059808481
1055	ANKRD11	AECOPD	0.008994264799608853
1056	ANKRD11	StableCOPD	0.2401811222987571
1057	ANKRD12	AECOPD	0.9632966843603503
1058	ANKRD12	StableCOPD	0.9693112570062274
1059	ANKRD13A	AECOPD	0.02147406775368199
1060	ANKRD13A	StableCOPD	0.004444355610023321
1061	ANKRD13B	AECOPD	0.03462070126960615
1062	ANKRD13B	StableCOPD	0.8795442632787362
1063	ANKRD13C	AECOPD	0.42145436580933193
1064	ANKRD13C	StableCOPD	0.1405940507258695
1065	ANKRD13D	AECOPD	0.0003221129411395962
1066	ANKRD13D	StableCOPD	0.0031693389648744796
1067	ANKRD16	AECOPD	0.4722081551596493
1068	ANKRD16	StableCOPD	0.9087798916519756
1069	ANKRD17	AECOPD	0.3018955954999396
1070	ANKRD17	StableCOPD	0.17617621643536796
1071	ANKRD18A	AECOPD	0.30676916026848366
1072	ANKRD18A	StableCOPD	0.851069419694098
1073	ANKRD19P	AECOPD	0.27194146734581914
1074	ANKRD19P	StableCOPD	0.9607389651575504
1075	ANKRD20A11P	AECOPD	0.320397810703411
1076	ANKRD20A11P	StableCOPD	0.6321184335545758
1077	ANKRD20A5P	AECOPD	0.5109651701813258
1078	ANKRD20A5P	StableCOPD	0.9348224867956892
1079	ANKRD22	AECOPD	0.4928882088688433
1080	ANKRD22	StableCOPD	0.0013576875174740044
1081	ANKRD23	AECOPD	0.05016321745446317
1082	ANKRD23	StableCOPD	0.258336327377493
1083	ANKRD24	AECOPD	0.7453133307334445
1084	ANKRD24	StableCOPD	0.6159888709365795
1085	ANKRD26	AECOPD	0.6017247391783939
1086	ANKRD26	StableCOPD	0.5955968130956657
1087	ANKRD27	AECOPD	0.3915570634518649
1088	ANKRD27	StableCOPD	0.39998470913968853
1089	ANKRD28	AECOPD	0.009618277725010449
1090	ANKRD28	StableCOPD	0.48516380663537506
1091	ANKRD33B	AECOPD	0.021625481179133765
1092	ANKRD33B	StableCOPD	0.09553564390225622
1093	ANKRD34A	AECOPD	0.006047739368107541
1094	ANKRD34A	StableCOPD	0.0007960094120602612
1095	ANKRD34B	AECOPD	0.02990806404738211
1096	ANKRD34B	StableCOPD	0.4393597515739067
1097	ANKRD35	AECOPD	0.3520419334509367
1098	ANKRD35	StableCOPD	0.882522123161884
1099	ANKRD36	AECOPD	0.048821673739014027
1100	ANKRD36	StableCOPD	0.2981266756186728
1101	ANKRD36B	AECOPD	0.03447359058696209
1102	ANKRD36B	StableCOPD	0.6130399969135577
1103	ANKRD36BP1	AECOPD	0.9862253231358543
1104	ANKRD36BP1	StableCOPD	0.38236762350192477
1105	ANKRD36BP2	AECOPD	0.9744238533577719
1106	ANKRD36BP2	StableCOPD	0.9385860591884599
1107	ANKRD36C	AECOPD	0.0556827605402882
1108	ANKRD36C	StableCOPD	0.27330821070956013
1109	ANKRD37	AECOPD	0.35388039420520745
1110	ANKRD37	StableCOPD	0.6198935768770202
1111	ANKRD39	AECOPD	0.47390564721725403
1112	ANKRD39	StableCOPD	0.9256568497459745
1113	ANKRD40	AECOPD	0.30503721285930463
1114	ANKRD40	StableCOPD	0.3331205531446386
1115	ANKRD42	AECOPD	0.0009347907745859141
1116	ANKRD42	StableCOPD	0.00018931425205748198
1117	ANKRD44	AECOPD	0.5779661634147257
1118	ANKRD44	StableCOPD	0.07069120496790726
1119	ANKRD44-IT1	AECOPD	0.9307327955717227
1120	ANKRD44-IT1	StableCOPD	0.23753275913769822
1121	ANKRD46	AECOPD	0.8124919307463208
1122	ANKRD46	StableCOPD	0.22613075581809783
1123	ANKRD49	AECOPD	0.7289426977937215
1124	ANKRD49	StableCOPD	0.8524348005427007
1125	ANKRD50	AECOPD	0.00029788785197115697
1126	ANKRD50	StableCOPD	0.09523511149031239
1127	ANKRD52	AECOPD	0.25645546807810327
1128	ANKRD52	StableCOPD	0.47142592260513594
1129	ANKRD53	AECOPD	0.15531825669702626
1130	ANKRD53	StableCOPD	0.051771972245497455
1131	ANKRD54	AECOPD	0.7885223032298605
1132	ANKRD54	StableCOPD	0.884952575193375
1133	ANKRD55	AECOPD	0.06506389653587186
1134	ANKRD55	StableCOPD	0.4675931894702069
1135	ANKRD6	AECOPD	0.9309583180551889
1136	ANKRD6	StableCOPD	0.48336921945213673
1137	ANKRD61	AECOPD	0.5705560958496272
1138	ANKRD61	StableCOPD	0.9389260577712224
1139	ANKRD65	AECOPD	0.9412931652737664
1140	ANKRD9	AECOPD	0.17726051665098586
1141	ANKRD9	StableCOPD	0.254250469722358
1142	ANKS1A	AECOPD	0.007370140706049133
1143	ANKS1A	StableCOPD	0.0331978266663695
1144	ANKS1B	AECOPD	0.9920873698851972
